system:index,MNDWI_HLS,MNDWI_LS,NDBI_HLS,NDBI_LS,NDMI_HLS,NDMI_LS,NDWI_HLS,NDWI_LS,S2_EVI,S2_MNDWI,S2_NDBI,S2_NDMI,S2_NDVI,S2_NDWI,S2_SAVI,SAVI_HLS,SAVI_LS,VH_A,VH_D,VV_A,VV_D,brightness,cropland,dem,fifth,fourth,greenness,ndratio_A,ndratio_D,random,ratio_A,ratio_D,sixth,slope,wetness,.geo
227,-0.56580794,-0.538477,0.27746022,0.24445373,-0.27746022,-0.24445373,-0.34204507,-0.33859384,0.1363545,-0.36561075,0.18883564,-0.18883564,0.12619378,-0.18987614,0.10025623,0.14434013,0.15399387,-25.221505006279692,-26.80985359900295,-18.80952092968455,-18.73734386467276,0.48326352,0,1300.0597,0.06324954,-0.048221253,-0.0015644282,-0.1456242261063892,-0.17723395036035067,0.13708320861692191,0.7457731378441264,0.6988976569931585,-0.02992701,0.47202545,-0.20196678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00536696932915,41.26254052428301]}"
228,-0.53891367,-0.49855918,0.21994995,0.13829589,-0.21994995,-0.13829589,-0.36185598,-0.38694248,0.16216703,-0.28099427,0.071547635,-0.071547635,0.14777333,-0.21374384,0.124005966,0.14734383,0.17755572,-26.384728961174314,-25.567650429439936,-18.446261501667248,-18.233823565236143,0.51542205,0,1242.3768,0.093252145,-0.049798213,0.010365584,-0.17707544217848395,-0.1674333348940539,0.6198749221203748,0.6991264351743507,0.7131599211885642,-0.02922572,0.59935015,-0.1814228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.75761161396899,41.38938264240069]}"
229,-0.49863344,-0.4564041,0.17928424,0.13898742,-0.17928424,-0.13898742,-0.35070083,-0.33891556,0.1464686,-0.3223727,0.13219014,-0.13219014,0.13318297,-0.19864786,0.11005405,0.16279005,0.15469319,-23.585010670391767,-24.10781276802011,-14.052202146239555,-15.419204578223589,0.4888221,0,1271.4602,0.07137323,-0.048106216,0.002578029,-0.25328146827970766,-0.21981441487697304,0.3239209780633503,0.5958107181982519,0.639593675568848,-0.031698443,2.977129,-0.15275651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.9373645023213,41.163007190802574]}"
230,-0.42654252,-0.33778667,0.14589936,0.036519594,-0.14589936,-0.036519594,-0.29926726,-0.30507454,0.11239331,-0.2763534,0.08861877,-0.08861877,0.095111676,-0.19245313,0.08751865,0.13740352,0.1483389,-26.000985594739255,-26.288749187431826,-17.623210088569902,-17.58679930605868,0.6626884,0,1260.1903,0.1490179,-0.06315784,-0.012456451,-0.19204424001276738,-0.1983325606211895,0.7078962197349117,0.6777900793166696,0.6689857771729439,-0.037474584,0.88376576,-0.18961829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.75644380409963,41.07470279837362]}"
231,-0.44375962,-0.47913396,0.001960435,0.12082391,-0.001960435,-0.12082391,-0.44218388,-0.38034153,0.20850626,-0.21413551,-0.03795103,0.03795103,0.17512032,-0.25027463,0.1565537,0.22826087,0.17587633,-22.184866741230675,-23.275807682954692,-12.88309838560642,-13.892387060544946,0.49225274,0,1344.058,0.0736474,-0.047320038,0.050091684,-0.26524973211250635,-0.2524583366818163,0.33126638152252774,0.580715608341389,0.5968595053618097,-0.025154773,0.5410267,-0.11289201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.14676179504956,41.395940343974765]}"
232,-0.51312184,-0.4870476,0.15520334,0.15756819,-0.15520334,-0.15756819,-0.3888889,-0.3568662,0.19336918,-0.25939906,0.04951907,-0.04951907,0.14908132,-0.2126126,0.13415915,0.19029732,0.15904967,-24.712080225068362,-25.665019504245315,-16.212150582598216,-16.870731957934446,0.55425775,0,1258.1964,0.1118088,-0.0625988,0.010258168,-0.20769919127906503,-0.2067504920920516,0.06912723515783703,0.6560415163330657,0.6573434302336617,-0.027325554,1.8041263,-0.19886874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.82246997748241,41.36593661348517]}"
233,-0.5045027,-0.45938343,0.16829836,0.11635938,-0.16829836,-0.11635938,-0.36739907,-0.36244297,0.19777438,-0.33719352,0.100876845,-0.100876845,0.17029805,-0.2446659,0.14821751,0.18352577,0.16583686,-24.22759069109376,-25.37582394100338,-17.961033205915747,-18.535843970114545,0.52637,0,1299.2954,0.08312594,-0.051933106,0.0065719397,-0.14853666477664398,-0.1557667994924199,0.4323250554951622,0.7413462376396492,0.7304528914296062,-0.031339027,1.9951502,-0.16501744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.10067822097423,41.1542037010182]}"
234,-0.48522606,-0.47065642,0.18036497,0.15620482,-0.18036497,-0.15620482,-0.33410084,-0.33905813,0.114004984,-0.28718945,0.117726736,-0.117726736,0.09512933,-0.1753915,0.0843392,0.1611265,0.16994303,-25.60920579488694,-25.46091484915833,-15.823295781280818,-17.03863064588525,0.6047532,0,1293.4259,0.11931129,-0.05795002,0.004960507,-0.2361892147790333,-0.19817351233215685,0.530185747893926,0.6178753026554245,0.6692073221574951,-0.034338284,0.8162975,-0.21612385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.95074940005468,41.34482620430836]}"
235,-0.46295387,-0.44010043,0.11437566,0.1338476,-0.11437566,-0.1338476,-0.36806762,-0.3254187,0.14484453,-0.29736114,0.09542584,-0.09542584,0.12572327,-0.20785497,0.11107692,0.18160328,0.15207188,-23.58023613394234,-25.81537734480588,-15.322119334721393,-15.861208133120597,0.58622533,0,1276.8931,0.106642425,-0.05258299,0.015684938,-0.21227806644954827,-0.23884320410455398,0.472588862125108,0.6497865096722301,0.6144093081138677,-0.033028077,0.579783,-0.172712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.07435758314952,41.11898974188071]}"
236,-0.5234771,-0.50792575,0.2546365,0.20876905,-0.2546365,-0.20876905,-0.31018746,-0.33474866,0.121049814,-0.3246029,0.1699347,-0.1699347,0.10970558,-0.16369562,0.087194525,0.12935084,0.14442456,-23.32410540983708,-25.936344863553657,-16.07944912625468,-18.494401821311094,0.46848837,0,1335.6222,0.06801996,-0.05241301,-0.012968089,-0.18385793791640406,-0.16749534044580094,0.5755427831331928,0.6893918906520238,0.7130689354497228,-0.032140266,3.9809313,-0.17556776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.14676179504956,41.13381194406869]}"
237,-0.49456415,-0.4683074,0.12598659,0.08381723,-0.12598659,-0.08381723,-0.39306906,-0.40019888,0.18665145,-0.30054086,0.05207819,-0.05207819,0.16147709,-0.25241503,0.14450264,0.19105902,0.21684374,-24.99872566467911,-25.34166411249339,-13.586080827404363,-14.493378590087378,0.55990523,0,1280.7646,0.08788477,-0.04805524,0.05014069,-0.295780797543103,-0.2723302094440379,0.03575490713102325,0.5434709356645423,0.5719189760289725,-0.026997184,0.5796778,-0.13679248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.95793592232764,41.17890737133148]}"
238,-0.5312569,-0.52209055,0.22074491,0.21423027,-0.22074491,-0.21423027,-0.35176417,-0.3466298,0.1531079,-0.35212028,0.1567023,-0.1567023,0.14071007,-0.20682828,0.11420868,0.15622072,0.15159512,-25.32278114340858,-25.44157442239935,-14.992829713405428,-18.330466147312094,0.498099,0,1324.7887,0.065686405,-0.047788363,0.005578562,-0.2562270845080652,-0.16245777401586037,0.4451375815869887,0.5920688422214636,0.7204926017146773,-0.03157731,4.3489304,-0.184345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.06627274559246,41.187082040416975]}"
239,-0.49594814,-0.48587498,0.14083637,0.12918064,-0.14083637,-0.12918064,-0.38177803,-0.38058817,0.1412799,-0.31776246,0.096559025,-0.096559025,0.12751105,-0.22818969,0.11318267,0.18184082,0.18421495,-24.506845333749872,-26.09392212229044,-18.554729149649333,-16.83751442796492,0.60647035,0,1355.0457,0.11557042,-0.05254343,0.014076979,-0.13822337560822717,-0.21560908364876188,0.9461702675388088,0.7571243420750072,0.6452657576371649,-0.025523711,0.6632767,-0.19483054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.14819909950415,41.05440087295252]}"
240,-0.45295307,-0.46123767,0.051348716,0.10754672,-0.051348716,-0.10754672,-0.4111675,-0.37219003,0.18012513,-0.20766012,-0.012004985,0.012004985,0.13865714,-0.21912222,0.12713869,0.20355234,0.17150441,-23.809210095497384,-24.295589691117815,-13.540563768492751,-14.844537789618595,0.5519576,0,1330.1858,0.09898363,-0.05288373,0.044394836,-0.2749319544583614,-0.2414670699820981,0.9039633453074573,0.5687111716088993,0.6109972212382886,-0.025321672,0.554218,-0.14554252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.08585601878626,41.36530779278629]}"
241,-0.48195374,-0.43466482,0.20934744,0.15539071,-0.20934744,-0.15539071,-0.30319768,-0.29950675,0.13638134,-0.29162335,0.123037905,-0.123037905,0.115165226,-0.17485955,0.097389944,0.12994157,0.1396289,-25.565528904733693,-24.30382417640341,-18.575569299221357,-16.079522256195634,0.5106834,0,1385.9857,0.08490876,-0.058431722,-0.012681949,-0.1583549093684768,-0.20365578008584231,0.6332843059562665,0.7265865442659362,0.6616046157792421,-0.034534603,1.8034538,-0.16902153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.25779356416673,41.168756408620936]}"
242,-0.527604,-0.47027567,0.2443451,0.19746092,-0.2443451,-0.19746092,-0.32518032,-0.30079627,0.13012548,-0.29989585,0.1465958,-0.1465958,0.110003725,-0.16042104,0.09159733,0.13823617,0.13246794,-25.13689744981446,-24.25156183997299,-16.529781641978474,-17.455621667132014,0.5080148,0,1365.6277,0.08035248,-0.05487082,-0.009166505,-0.20657071778804964,-0.1629441166096305,0.967928224470083,0.6575903679035968,0.7197730926492549,-0.03298108,1.1487157,-0.1799159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2454866447743,41.15887494049562]}"
243,-0.5255977,-0.5306873,0.25150675,0.22565298,-0.25150675,-0.22565298,-0.31584257,-0.34653193,0.11000866,-0.31884837,0.16459928,-0.16459928,0.10096188,-0.16279197,0.08042485,0.12865497,0.14565633,-24.427323917976288,-24.63633907459444,-15.963820650154457,-16.77880225418302,0.46237853,0,1362.9202,0.058709916,-0.04791576,-0.009245877,-0.20953858471491968,-0.18972618632479665,0.6644493221987998,0.6535231081291937,0.6810590730781794,-0.03076622,0.592555,-0.17409804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.21027268563681,41.239543653009555]}"
244,-0.530963,-0.5319154,0.19577011,0.116035394,-0.19577011,-0.116035394,-0.374077,-0.44323704,0.18555452,-0.33789718,0.09254958,-0.09254958,0.1760068,-0.25326785,0.14674877,0.16611364,0.21860644,-23.624592970736302,-24.841703861478567,-14.258702300769752,-16.728674685908793,0.46290648,0,1270.0284,0.063012674,-0.04665814,0.011634388,-0.24723009450054653,-0.19516370692466709,0.9847994748091418,0.6035533530009154,0.6734109213760311,-0.02732882,0.5068609,-0.16681495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.87726720981371,41.08135033147611]}"
245,-0.5523888,-0.50898296,0.22270672,0.18636093,-0.22270672,-0.18636093,-0.37592912,-0.3564772,0.14206703,-0.3008046,0.11133408,-0.11133408,0.12235433,-0.19602403,0.10333944,0.16359629,0.16060393,-23.998889367414627,-24.806685532523698,-15.434573684734236,-15.534117715920814,0.52606195,0,1236.2201,0.09680692,-0.054472387,-4.5042855E-4,-0.21718396051988875,-0.22985580528717955,0.0792119738164414,0.6431369989017531,0.6262069027945814,-0.030127741,0.25441858,-0.208431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.72994350321811,41.33638204063764]}"
246,-0.48367268,-0.4863225,0.106590256,0.11122154,-0.106590256,-0.11122154,-0.39757955,-0.39620155,0.1615301,-0.30025172,0.077084124,-0.077084124,0.13900706,-0.22845379,0.12396913,0.19711006,0.19228466,-26.72000361291209,-25.558870310299284,-16.30203007887568,-16.485379207369203,0.6106446,0,1287.457,0.1132194,-0.051973812,0.027228005,-0.24215437161040199,-0.21580813564330784,0.8174041899363043,0.6101058336308735,0.6449963948808098,-0.02759396,0.11042726,-0.20361975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.95326468285022,41.362792509990754]}"
247,-0.48849887,-0.4730004,0.22292879,0.18768293,-0.22292879,-0.18768293,-0.29802513,-0.31315905,0.15191449,-0.31492555,0.13147117,-0.13147117,0.12985384,-0.19149475,0.107210204,0.13385046,0.14238492,-24.056175635528362,-25.91068557385325,-17.247199044854753,-16.53084414760022,0.50082284,0,1342.2379,0.07996149,-0.055394024,-0.008641689,-0.16485279092479355,-0.22100620519131947,0.38993506141268564,0.7169551513991489,0.6379933136266248,-0.033217084,6.6807995,-0.17286499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.19410301052265,41.22005021134416]}"
248,-0.5141127,-0.50055426,0.23303244,0.24115366,-0.23303244,-0.24115366,-0.31933862,-0.2950196,0.1299781,-0.3303049,0.1723813,-0.1723813,0.10919676,-0.16747347,0.08973091,0.143845,0.11385557,-25.610398236853385,-24.666319443852984,-18.37194766553948,-18.365743701864933,0.5220657,0,1339.8182,0.07685431,-0.05170884,-0.006066634,-0.1645762731114371,-0.14641584161681118,0.3375255653702197,0.7173628264437619,0.7445676580841412,-0.03291692,0.8903438,-0.19007969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.27189711412741,41.1233914867729]}"
249,-0.46081728,-0.44733536,0.16993695,0.14072938,-0.16993695,-0.14072938,-0.31559446,-0.327145,0.13146277,-0.26100016,0.09862121,-0.09862121,0.103431866,-0.16676538,0.093455434,0.15701933,0.16115543,-24.199839833003978,-25.886698138236067,-15.771652436001453,-16.563409296399612,0.6161568,0,1304.2241,0.13177484,-0.066829585,-0.0050578937,-0.21085495983691063,-0.21962933441787813,0.06276372137200403,0.6517254884675691,0.6398424862047026,-0.0354433,0.9672504,-0.22028404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.13041245687859,41.13048817751744]}"
250,-0.4967921,-0.47381708,0.18392539,0.16026674,-0.18392539,-0.16026674,-0.34432897,-0.33931798,0.13711809,-0.3211749,0.11550363,-0.11550363,0.121402614,-0.21359622,0.1076497,0.15992926,0.16138987,-26.77982761120072,-26.27910609670485,-16.348647834754864,-16.589728903593723,0.6317204,0,1276.1606,0.15041074,-0.05958072,0.0037940112,-0.2418629378522131,-0.2260238047766785,0.4655972783831712,0.6104836846640868,0.6312896961770673,-0.02979901,1.3355983,-0.23722474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.88445373208666,41.31338516936418]}"
251,-0.50723654,-0.49547935,0.21016796,0.16136405,-0.21016796,-0.16136405,-0.33251646,-0.36313388,0.1345857,-0.32898062,0.1483748,-0.1483748,0.12318412,-0.18986426,0.100554205,0.14777066,0.14705566,-25.800482111833112,-26.025865337096633,-17.56191093461995,-18.26338495060405,0.48242283,0,1280.3677,0.06730791,-0.047539867,-6.2011095E-4,-0.1899934620395001,-0.17526782088357587,0.7039201448056358,0.6806815027136787,0.7017397774886611,-0.030636089,4.789429,-0.16600393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91975752275256,41.1023709091245]}"
252,-0.49778405,-0.48814714,0.20619728,0.17692994,-0.20619728,-0.17692994,-0.32493907,-0.34063968,0.17004833,-0.23544627,0.07562134,-0.07562134,0.121999055,-0.16273178,0.1086546,0.13268787,0.15752004,-23.220522904037928,-23.98195319459638,-10.524637507481177,-12.840914896220688,0.53949463,0,1381.141,0.103888966,-0.053825755,-0.0028881691,-0.3762283314623965,-0.30255759195341053,0.8542315617610963,0.45324722233757264,0.5354407454649693,-0.03032587,0.43069726,-0.20062636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2740530708093,41.31706826202907]}"
253,-0.47507668,-0.39955598,0.13172023,0.07139143,-0.13172023,-0.07139143,-0.36627704,-0.33785367,0.13740253,-0.26413018,0.066292,-0.066292,0.11729987,-0.20135462,0.10541498,0.18481508,0.16795972,-24.785626709588648,-25.319785097601365,-15.037400346128765,-15.558620445279075,0.5881938,0,1273.7365,0.090171926,-0.048644755,0.018182613,-0.24478868343737134,-0.23878535678411106,0.5289427484831022,0.6066984112332874,0.6144846958733864,-0.03296532,0.8849544,-0.1619412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.86945186684187,41.09850815340279]}"
254,-0.48128736,-0.43781373,0.1775,0.13202326,-0.1775,-0.13202326,-0.33216357,-0.3247559,0.14306809,-0.3198023,0.1353862,-0.1353862,0.12458789,-0.1927672,0.10530059,0.15207028,0.15720351,-24.361963522838636,-24.79758778273729,-17.57405889517451,-16.3937760900997,0.5365406,0,1328.5994,0.08883097,-0.056286227,-0.004842128,-0.16186333935066904,-0.2040187772995629,0.5886513094252375,0.7213728433136901,0.6611036619260258,-0.034665596,4.0809984,-0.17280091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.09439001398539,41.19462788880358]}"
255,-0.5346919,-0.44877702,0.042518128,0.065606095,-0.042518128,-0.065606095,-0.5036232,-0.3947973,0.16883424,-0.22005475,-0.02346168,0.02346168,0.14887469,-0.24226809,0.13467185,0.24130155,0.19236898,-23.96397862807689,-23.131797672740607,-14.047233538456021,-13.773534775696874,0.5115108,0,1251.8838,0.06868778,-0.030044515,0.05312302,-0.2608899986186733,-0.25357481632549145,0.20661625282567309,0.5861811912149628,0.5954372838012556,-0.016964182,0.34621993,-0.1318378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.78851365974269,41.31590045215971]}"
256,-0.46400818,-0.43848282,0.1247447,0.11999393,-0.1247447,-0.11999393,-0.36010742,-0.33617693,0.14542001,-0.28975287,0.08839895,-0.08839895,0.12349313,-0.20664695,0.10820627,0.17634,0.16002648,-22.223904305648272,-22.18807362799157,-13.327168596907237,-13.535471358467664,0.5586332,0,1290.9385,0.103220485,-0.05168537,0.01006642,-0.2502522422635946,-0.2422100682562052,0.6533432244231668,0.5996771950426414,0.6100336417394913,-0.033302188,0.11309866,-0.15500309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.92820168642328,41.21528914033833]}"
257,-0.50009894,-0.4514083,0.19766156,0.1291349,-0.19766156,-0.1291349,-0.33561283,-0.3424437,0.1137509,-0.28611827,0.11350497,-0.11350497,0.099577636,-0.1784027,0.0859679,0.13834399,0.13973211,-25.96344936980239,-25.72691827416844,-13.27922914398328,-12.364291524368983,0.56732166,0,1295.5642,0.10931705,-0.052391034,-0.0031388756,-0.32322513921579626,-0.350806047391872,0.41144007575670505,0.5114585876030827,0.48059745798561365,-0.031137044,0.88753045,-0.19649784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.95586979717416,41.31778691425637]}"
258,-0.52615523,-0.5175062,0.23710963,0.20427933,-0.23710963,-0.20427933,-0.33024594,-0.35027888,0.15315418,-0.34311157,0.14195777,-0.14195777,0.14173163,-0.21146065,0.11486442,0.14188462,0.1561554,-23.964381677988317,-25.537064387849803,-17.259622451216348,-18.117442371615134,0.4651787,0,1343.6412,0.0666763,-0.05136233,-0.0014943475,-0.16264211515596227,-0.1699623376142255,0.37633515810775653,0.7202198113490071,0.7094567369393944,-0.028122423,4.202568,-0.16706374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.19266570606807,41.22921302724218]}"
259,-0.49172038,-0.47571462,0.14004244,0.10672887,-0.14004244,-0.10672887,-0.37768605,-0.38559267,0.17239931,-0.29717743,0.07097185,-0.07097185,0.15043996,-0.22962058,0.13382165,0.19177938,0.2042874,-24.058287637607414,-25.137477295303505,-12.960704629619897,-14.899223730030153,0.5655734,0,1288.7378,0.08803074,-0.05081642,0.0151396785,-0.2997807970535205,-0.2557217079098247,0.26199566699756016,0.5387209939813004,0.5927095847765842,-0.03241421,0.24274933,-0.18141808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.12538189128752,41.19390923657628]}"
260,-0.47352234,-0.43653867,0.12503669,0.10819069,-0.12503669,-0.10819069,-0.3704172,-0.3446209,0.13532586,-0.28757682,0.09016595,-0.09016595,0.11667671,-0.20266409,0.10444212,0.17537826,0.15890917,-25.41232774732279,-25.321637147748213,-12.208128044248872,-13.539289798456476,0.5830463,0,1275.8348,0.10651826,-0.04830567,0.017286438,-0.3509845754189968,-0.3031926481219061,0.3805467747311071,0.4804018020558942,0.5346925129467978,-0.02812689,0.53615403,-0.17995866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.88732834099584,41.23433342436166]}"
